  0.25795311E+01 -0.33272191E+01
  0.26042550E+01 -0.33362840E+01
  0.26289790E+01 -0.33441231E+01
  0.26537030E+01 -0.33512015E+01
  0.26784270E+01 -0.33577012E+01
  0.27031509E+01 -0.33634942E+01
  0.27278749E+01 -0.33681674E+01
  0.27525989E+01 -0.33710952E+01
  0.27773229E+01 -0.33715529E+01
  0.28020469E+01 -0.33688578E+01
  0.28267708E+01 -0.33625172E+01
  0.28514948E+01 -0.33523472E+01
  0.28762188E+01 -0.33385225E+01
  0.29009428E+01 -0.33215331E+01
  0.29256667E+01 -0.33020554E+01
  0.29503907E+01 -0.32807752E+01
  0.29751147E+01 -0.32582214E+01
  0.29998387E+01 -0.32346586E+01
  0.30245626E+01 -0.32100659E+01
  0.30492866E+01 -0.31841981E+01
  0.30740106E+01 -0.31566964E+01
  0.30990579E+01 -0.32328209E+01
  0.31241051E+01 -0.33151834E+01
  0.31491524E+01 -0.34025137E+01
  0.31741996E+01 -0.34938655E+01
  0.31992469E+01 -0.35888449E+01
  0.32242942E+01 -0.36875895E+01
  0.32493414E+01 -0.37905346E+01
  0.32743887E+01 -0.38980759E+01
  0.32994359E+01 -0.40102480E+01
  0.33244832E+01 -0.41265126E+01
  0.33495305E+01 -0.42457169E+01
  0.33745777E+01 -0.43662475E+01
  0.33996250E+01 -0.44863506E+01
  0.34246722E+01 -0.46045221E+01
  0.34497195E+01 -0.47198242E+01
  0.34747668E+01 -0.48319998E+01
  0.34998140E+01 -0.49413453E+01
  0.35248613E+01 -0.50484143E+01
  0.35499085E+01 -0.51536996E+01
  0.35749558E+01 -0.52574266E+01
  0.36000031E+01 -0.53595147E+01
  0.36250503E+01 -0.54596731E+01
  0.36500976E+01 -0.55575432E+01
  0.36751448E+01 -0.56528065E+01
  0.37001921E+01 -0.57452180E+01
  0.37252393E+01 -0.58345799E+01
  0.37502866E+01 -0.59206985E+01
  0.37753339E+01 -0.60033680E+01
  0.38003811E+01 -0.60824003E+01
  0.38254284E+01 -0.61576823E+01
  0.38504756E+01 -0.62292232E+01
  0.38755229E+01 -0.62971577E+01
  0.39005702E+01 -0.63616937E+01
  0.39256174E+01 -0.64230235E+01
  0.39506647E+01 -0.64812372E+01
  0.39757119E+01 -0.65362718E+01
  0.40007592E+01 -0.65879112E+01
  0.40258065E+01 -0.66358308E+01
  0.40508537E+01 -0.66796630E+01
  0.40759010E+01 -0.67190610E+01
  0.41009482E+01 -0.67537488E+01
  0.41259955E+01 -0.67835562E+01
  0.41510428E+01 -0.68084439E+01
  0.41760900E+01 -0.68285204E+01
  0.42011373E+01 -0.68440448E+01
  0.42261845E+01 -0.68554035E+01
  0.42512318E+01 -0.68630511E+01
  0.42762791E+01 -0.68674216E+01
  0.43013263E+01 -0.68688294E+01
  
  0.00000000E+00 -0.19781274E+01
  0.25052477E-01 -0.19636336E+01
  0.50104955E-01 -0.19206674E+01
  0.75157432E-01 -0.18505550E+01
  0.10020991E+00 -0.17555372E+01
  0.12526239E+00 -0.16387476E+01
  0.15031486E+00 -0.15040610E+01
  0.17536734E+00 -0.13557820E+01
  0.20041982E+00 -0.11982045E+01
  0.22547230E+00 -0.10351151E+01
  0.25052477E+00 -0.86934009E+00
  0.27557725E+00 -0.70242911E+00
  0.30062973E+00 -0.53453736E+00
  0.32568221E+00 -0.36452963E+00
  0.35073468E+00 -0.19028629E+00
  0.37578716E+00 -0.91614211E-02
  0.40083964E+00  0.18147602E+00
  0.42589212E+00  0.38369799E+00
  0.45094459E+00  0.59855666E+00
  0.47599707E+00  0.82579358E+00
  0.50104955E+00  0.10637909E+01
  0.52610203E+00  0.13097983E+01
  0.55115450E+00  0.15604090E+01
  0.57620698E+00  0.18121843E+01
  0.60125946E+00  0.20622730E+01
  0.62631194E+00  0.23088577E+01
  0.65136441E+00  0.25513062E+01
  0.67641689E+00  0.27899978E+01
  0.70146937E+00  0.30258963E+01
  0.72652184E+00  0.32600063E+01
  0.75157432E+00  0.34928522E+01
  0.77662680E+00  0.37240715E+01
  0.80167928E+00  0.39521539E+01
  0.82673175E+00  0.41743091E+01
  0.85178423E+00  0.43864431E+01
  0.87683671E+00  0.45832361E+01
  0.90188919E+00  0.47583541E+01
  0.92694166E+00  0.49048544E+01
  0.95199414E+00  0.50158643E+01
  0.97704662E+00  0.50857636E+01
  0.10020991E+01  0.51147459E+01
  0.10272540E+01  0.50831551E+01
  0.10524089E+01  0.50305651E+01
  0.10775637E+01  0.49586548E+01
  0.11027186E+01  0.48689613E+01
  0.11278735E+01  0.47626347E+01
  0.11530284E+01  0.46407577E+01
  0.11781832E+01  0.45049832E+01
  0.12033381E+01  0.43576611E+01
  0.12284930E+01  0.42012737E+01
  0.12536479E+01  0.40378099E+01
  0.12788027E+01  0.38685315E+01
  0.13039576E+01  0.36941078E+01
  0.13291125E+01  0.35148945E+01
  0.13542674E+01  0.33311472E+01
  0.13794223E+01  0.31430827E+01
  0.14045771E+01  0.29508414E+01
  0.14297320E+01  0.27544861E+01
  0.14548869E+01  0.25541354E+01
  0.14800418E+01  0.23502092E+01
  0.15051966E+01  0.21436421E+01
  0.15303515E+01  0.19358987E+01
  0.15555064E+01  0.17287356E+01
  0.15806613E+01  0.15238077E+01
  0.16058162E+01  0.13222933E+01
  0.16309710E+01  0.11246868E+01
  0.16561259E+01  0.93080566E+00
  0.16812808E+01  0.73996519E+00
  0.17064357E+01  0.55121260E+00
  0.17315905E+01  0.36353130E+00
  0.17567454E+01  0.17597986E+00
  0.17819003E+01 -0.12211018E-01
  0.18070552E+01 -0.20154412E+00
  0.18322101E+01 -0.39215339E+00
  0.18573649E+01 -0.58372952E+00
  0.18825198E+01 -0.77553085E+00
  0.19076747E+01 -0.96651153E+00
  0.19328296E+01 -0.11555435E+01
  0.19579844E+01 -0.13416607E+01
  0.19831393E+01 -0.15242456E+01
  0.20082942E+01 -0.17031106E+01
  0.20334491E+01 -0.18784720E+01
  0.20586040E+01 -0.20508511E+01
  0.20837588E+01 -0.22209418E+01
  0.21089137E+01 -0.23894620E+01
  0.21340686E+01 -0.25568905E+01
  0.21592235E+01 -0.27081206E+01
  0.21839474E+01 -0.26791958E+01
  0.22086714E+01 -0.26373418E+01
  0.22333954E+01 -0.25928681E+01
  0.22581194E+01 -0.25457258E+01
  0.22828433E+01 -0.24955204E+01
  0.23075673E+01 -0.24421091E+01
  0.23322913E+01 -0.23857326E+01
  0.23570153E+01 -0.23270416E+01
  0.23817393E+01 -0.22670617E+01
  0.24064632E+01 -0.22071095E+01
  0.24311872E+01 -0.21486629E+01
  0.24559112E+01 -0.20931915E+01
  0.24806352E+01 -0.20419658E+01
  0.25053591E+01 -0.19958848E+01
  0.25300831E+01 -0.19553842E+01
  0.25548071E+01 -0.19204790E+01
  0.25795311E+01 -0.18909505E+01
  0.26042550E+01 -0.18666139E+01
  0.26289790E+01 -0.18475464E+01
  0.26537030E+01 -0.18341542E+01
  0.26784270E+01 -0.18270221E+01
  0.27031509E+01 -0.18265995E+01
  0.27278749E+01 -0.18328586E+01
  0.27525989E+01 -0.18450939E+01
  0.27773229E+01 -0.18619737E+01
  0.28020469E+01 -0.18818455E+01
  0.28267708E+01 -0.19031730E+01
  0.28514948E+01 -0.19249176E+01
  0.28762188E+01 -0.19466983E+01
  0.29009428E+01 -0.19686830E+01
  0.29256667E+01 -0.19913022E+01
  0.29503907E+01 -0.20149523E+01
  0.29751147E+01 -0.20398267E+01
  0.29998387E+01 -0.20659130E+01
  0.30245626E+01 -0.20930985E+01
  0.30492866E+01 -0.21212942E+01
  0.30740106E+01 -0.21505133E+01
  0.30990579E+01 -0.20765763E+01
  0.31241051E+01 -0.20000610E+01
  0.31491524E+01 -0.19209730E+01
  0.31741996E+01 -0.18389558E+01
  0.31992469E+01 -0.17534216E+01
  0.32242942E+01 -0.16637612E+01
  0.32493414E+01 -0.15695275E+01
  0.32743887E+01 -0.14705162E+01
  0.32994359E+01 -0.13667229E+01
  0.33244832E+01 -0.12582227E+01
  0.33495305E+01 -0.11450390E+01
  0.33745777E+01 -0.10270608E+01
  0.33996250E+01 -0.90403226E+00
  0.34246722E+01 -0.77561439E+00
  0.34497195E+01 -0.64149664E+00
  0.34747668E+01 -0.50152538E+00
  0.34998140E+01 -0.35581230E+00
  0.35248613E+01 -0.20478644E+00
  0.35499085E+01 -0.49166654E-01
  0.35749558E+01  0.11014348E+00
  0.36000031E+01  0.27220901E+00
  0.36250503E+01  0.43622273E+00
  0.36500976E+01  0.60163496E+00
  0.36751448E+01  0.76823989E+00
  0.37001921E+01  0.93621926E+00
  0.37252393E+01  0.11061442E+01
  0.37502866E+01  0.12789248E+01
  0.37753339E+01  0.14556923E+01
  0.38003811E+01  0.16376081E+01
  0.38254284E+01  0.18256270E+01
  0.38504756E+01  0.20202657E+01
  0.38755229E+01  0.22214433E+01
  0.39005702E+01  0.24284409E+01
  0.39256174E+01  0.26399900E+01
  0.39506647E+01  0.28544572E+01
  0.39757119E+01  0.30700636E+01
  0.40007592E+01  0.32850712E+01
  0.40258065E+01  0.34978888E+01
  0.40508537E+01  0.37070807E+01
  0.40759010E+01  0.39112897E+01
  0.41009482E+01  0.41091006E+01
  0.41259955E+01  0.42988593E+01
  0.41510428E+01  0.44784461E+01
  0.41760900E+01  0.46449932E+01
  0.42011373E+01  0.47945684E+01
  0.42261845E+01  0.49219724E+01
  0.42512318E+01  0.50210030E+01
  0.42762791E+01  0.50858445E+01
  0.43013263E+01  0.51147459E+01
  
  0.00000000E+00  0.37866437E+01
  0.25052477E-01  0.37928174E+01
  0.50104955E-01  0.38104462E+01
  0.75157432E-01  0.38371126E+01
  0.10020991E+00  0.38694396E+01
  0.12526239E+00  0.38881053E+01
  0.15031486E+00  0.38963678E+01
  0.17536734E+00  0.39077670E+01
  0.20041982E+00  0.39227795E+01
  0.22547230E+00  0.39417885E+01
  0.25052477E+00  0.39650533E+01
  0.27557725E+00  0.39926702E+01
  0.30062973E+00  0.40245287E+01
  0.32568221E+00  0.40602785E+01
  0.35073468E+00  0.40833008E+01
  0.37578716E+00  0.41024753E+01
  0.40083964E+00  0.41274089E+01
  0.42589212E+00  0.41591790E+01
  0.45094459E+00  0.41982781E+01
  0.47599707E+00  0.42446006E+01
  0.50104955E+00  0.42974911E+01
  0.52610203E+00  0.43558071E+01
  0.55115450E+00  0.44179758E+01
  0.57620698E+00  0.44604441E+01
  0.60125946E+00  0.44985400E+01
  0.62631194E+00  0.45400147E+01
  0.65136441E+00  0.45860303E+01
  0.67641689E+00  0.46369832E+01
  0.70146937E+00  0.46923640E+01
  0.72652184E+00  0.47508276E+01
  0.75157432E+00  0.48104342E+01
  0.77662680E+00  0.48689750E+01
  0.80167928E+00  0.49041026E+01
  0.82673175E+00  0.49366180E+01
  0.85178423E+00  0.49696657E+01
  0.87683671E+00  0.50028342E+01
  0.90188919E+00  0.50349339E+01
  0.92694166E+00  0.50642316E+01
  0.95199414E+00  0.50888082E+01
  0.97704662E+00  0.51068169E+01
  0.10020991E+01  0.51147459E+01
  0.10272540E+01  0.51051583E+01
  0.10524089E+01  0.50765829E+01
  0.10775637E+01  0.50299410E+01
  0.11027186E+01  0.49670900E+01
  0.11278735E+01  0.48912132E+01
  0.11530284E+01  0.48065711E+01
  0.11781832E+01  0.47173144E+01
  0.12033381E+01  0.46263576E+01
  0.12284930E+01  0.45351148E+01
  0.12536479E+01  0.44437991E+01
  0.12788027E+01  0.43383817E+01
  0.13039576E+01  0.42299981E+01
  0.13291125E+01  0.41232026E+01
  0.13542674E+01  0.40180164E+01
  0.13794223E+01  0.39141883E+01
  0.14045771E+01  0.38114865E+01
  0.14297320E+01  0.37099371E+01
  0.14548869E+01  0.36099337E+01
  0.14800418E+01  0.35121800E+01
  0.15051966E+01  0.34174701E+01
  0.15303515E+01  0.33210089E+01
  0.15555064E+01  0.32244921E+01
  0.15806613E+01  0.31327431E+01
  0.16058162E+01  0.30461320E+01
  0.16309710E+01  0.29649064E+01
  0.16561259E+01  0.28891267E+01
  0.16812808E+01  0.28186219E+01
  0.17064357E+01  0.27530006E+01
  0.17315905E+01  0.26917155E+01
  0.17567454E+01  0.26341496E+01
  0.17819003E+01  0.25763680E+01
  0.18070552E+01  0.25154886E+01
  0.18322101E+01  0.24593100E+01
  0.18573649E+01  0.24086374E+01
  0.18825198E+01  0.23638727E+01
  0.19076747E+01  0.23249062E+01
  0.19328296E+01  0.22911771E+01
  0.19579844E+01  0.22618586E+01
  0.19831393E+01  0.22360463E+01
  0.20082942E+01  0.22131778E+01
  0.20334491E+01  0.21942865E+01
  0.20586040E+01  0.21770245E+01
  0.20837588E+01  0.21628362E+01
  0.21089137E+01  0.21521721E+01
  0.21340686E+01  0.21455373E+01
  0.21592235E+01  0.21433127E+01
  0.21839474E+01  0.21349454E+01
  0.22086714E+01  0.21145127E+01
  0.22333954E+01  0.20857252E+01
  0.22581194E+01  0.20501077E+01
  0.22828433E+01  0.20085453E+01
  0.23075673E+01  0.19614505E+01
  0.23322913E+01  0.19082286E+01
  0.23570153E+01  0.18468800E+01
  0.23817393E+01  0.17770204E+01
  0.24064632E+01  0.17020007E+01
  0.24311872E+01  0.16255477E+01
  0.24559112E+01  0.15502134E+01
  0.24806352E+01  0.14774315E+01
  0.25053591E+01  0.14076628E+01
  0.25300831E+01  0.13405857E+01
  0.25548071E+01  0.12753971E+01
  0.25795311E+01  0.12111858E+01
  0.26042550E+01  0.11472793E+01
  0.26289790E+01  0.10834819E+01
  0.26537030E+01  0.10201703E+01
  0.26784270E+01  0.95825266E+00
  0.27031509E+01  0.89900912E+00
  0.27278749E+01  0.84384192E+00
  0.27525989E+01  0.79397809E+00
  0.27773229E+01  0.75019913E+00
  0.28020469E+01  0.71268811E+00
  0.28267708E+01  0.68106143E+00
  0.28514948E+01  0.65458536E+00
  0.28762188E+01  0.63250128E+00
  0.29009428E+01  0.61434545E+00
  0.29256667E+01  0.60016505E+00
  0.29503907E+01  0.59057950E+00
  0.29751147E+01  0.58667996E+00
  0.29998387E+01  0.58979079E+00
  0.30245626E+01  0.60114335E+00
  0.30492866E+01  0.62154165E+00
  0.30740106E+01  0.65111210E+00
  0.30990579E+01  0.60107220E+00
  0.31241051E+01  0.56799815E+00
  0.31491524E+01  0.55089513E+00
  0.31741996E+01  0.54791765E+00
  0.31992469E+01  0.55688708E+00
  0.32242942E+01  0.57574983E+00
  0.32493414E+01  0.60287734E+00
  0.32743887E+01  0.63720523E+00
  0.32994359E+01  0.67825843E+00
  0.33244832E+01  0.72610020E+00
  0.33495305E+01  0.78121383E+00
  0.33745777E+01  0.84431791E+00
  0.33996250E+01  0.91613626E+00
  0.34246722E+01  0.99716953E+00
  0.34497195E+01  0.10875219E+01
  0.34747668E+01  0.11868186E+01
  0.34998140E+01  0.12942241E+01
  0.35248613E+01  0.14085460E+01
  0.35499085E+01  0.15284006E+01
  0.35749558E+01  0.16524071E+01
  0.36000031E+01  0.17793762E+01
  0.36250503E+01  0.19084609E+01
  0.36500976E+01  0.20392437E+01
  0.36751448E+01  0.21717418E+01
  0.37001921E+01  0.23063276E+01
  0.37252393E+01  0.24435768E+01
  0.37502866E+01  0.25840738E+01
  0.37753339E+01  0.27282150E+01
  0.38003811E+01  0.28760524E+01
  0.38254284E+01  0.30272041E+01
  0.38504756E+01  0.31808444E+01
  0.38755229E+01  0.33357645E+01
  0.39005702E+01  0.34904902E+01
  0.39256174E+01  0.36434365E+01
  0.39506647E+01  0.37930771E+01
  0.39757119E+01  0.39381014E+01
  0.40007592E+01  0.40775318E+01
  0.40258065E+01  0.42107778E+01
  0.40508537E+01  0.43376111E+01
  0.40759010E+01  0.44580567E+01
  0.41009482E+01  0.45722043E+01
  0.41259955E+01  0.46799537E+01
  0.41510428E+01  0.47807286E+01
  0.41760900E+01  0.48732221E+01
  0.42011373E+01  0.49552629E+01
  0.42261845E+01  0.50238783E+01
  0.42512318E+01  0.50755265E+01
  0.42762791E+01  0.51062622E+01
  0.43013263E+01  0.51147459E+01
  
  0.00000000E+00  0.38752864E+01
  0.25052477E-01  0.38756013E+01
  0.50104955E-01  0.38766765E+01
  0.75157432E-01  0.38788081E+01
  0.10020991E+00  0.38824398E+01
  0.12526239E+00  0.39038304E+01
  0.15031486E+00  0.39371418E+01
  0.17536734E+00  0.39671254E+01
  0.20041982E+00  0.39925873E+01
  0.22547230E+00  0.40133189E+01
  0.25052477E+00  0.40299049E+01
  0.27557725E+00  0.40435119E+01
  0.30062973E+00  0.40557106E+01
  0.32568221E+00  0.40683292E+01
  0.35073468E+00  0.40993216E+01
  0.37578716E+00  0.41408371E+01
  0.40083964E+00  0.41838350E+01
  0.42589212E+00  0.42272386E+01
  0.45094459E+00  0.42700005E+01
  0.47599707E+00  0.43112617E+01
  0.50104955E+00  0.43505426E+01
  0.52610203E+00  0.43879204E+01
  0.55115450E+00  0.44241191E+01
  0.57620698E+00  0.44820639E+01
  0.60125946E+00  0.45459095E+01
  0.62631194E+00  0.46073468E+01
  0.65136441E+00  0.46645116E+01
  0.67641689E+00  0.47161575E+01
  0.70146937E+00  0.47618812E+01
  0.72652184E+00  0.48021701E+01
  0.75157432E+00  0.48382385E+01
  0.77662680E+00  0.48716911E+01
  0.80167928E+00  0.49242930E+01
  0.82673175E+00  0.49745308E+01
  0.85178423E+00  0.50182776E+01
  0.87683671E+00  0.50546156E+01
  0.90188919E+00  0.50830800E+01
  0.92694166E+00  0.51035427E+01
  0.95199414E+00  0.51160245E+01
  0.97704662E+00  0.51203880E+01
  0.10020991E+01  0.51147459E+01
  0.10272540E+01  0.51239979E+01
  0.10524089E+01  0.51104544E+01
  0.10775637E+01  0.50749088E+01
  0.11027186E+01  0.50195711E+01
  0.11278735E+01  0.49475919E+01
  0.11530284E+01  0.48623123E+01
  0.11781832E+01  0.47668694E+01
  0.12033381E+01  0.46641969E+01
  0.12284930E+01  0.45570367E+01
  0.12536479E+01  0.44478023E+01
  0.12788027E+01  0.43518236E+01
  0.13039576E+01  0.42581696E+01
  0.13291125E+01  0.41617482E+01
  0.13542674E+01  0.40617669E+01
  0.13794223E+01  0.39580468E+01
  0.14045771E+01  0.38511894E+01
  0.14297320E+01  0.37425006E+01
  0.14548869E+01  0.36336707E+01
  0.14800418E+01  0.35263480E+01
  0.15051966E+01  0.34218304E+01
  0.15303515E+01  0.33264036E+01
  0.15555064E+01  0.32391950E+01
  0.15806613E+01  0.31556724E+01
  0.16058162E+01  0.30754142E+01
  0.16309710E+01  0.29979150E+01
  0.16561259E+01  0.29227128E+01
  0.16812808E+01  0.28494672E+01
  0.17064357E+01  0.27780109E+01
  0.17315905E+01  0.27084000E+01
  0.17567454E+01  0.26409708E+01
  0.17819003E+01  0.25796965E+01
  0.18070552E+01  0.25278298E+01
  0.18322101E+01  0.24781766E+01
  0.18573649E+01  0.24305980E+01
  0.18825198E+01  0.23852538E+01
  0.19076747E+01  0.23426182E+01
  0.19328296E+01  0.23034186E+01
  0.19579844E+01  0.22685073E+01
  0.19831393E+01  0.22387261E+01
  0.20082942E+01  0.22144990E+01
  0.20334491E+01  0.21945639E+01
  0.20586040E+01  0.21809368E+01
  0.20837588E+01  0.21717630E+01
  0.21089137E+01  0.21661615E+01
  0.21340686E+01  0.21632473E+01
  0.21592235E+01  0.21623738E+01
  0.21839474E+01  0.21612974E+01
  0.22086714E+01  0.21530987E+01
  0.22333954E+01  0.21342380E+01
  0.22581194E+01  0.21037798E+01
  0.22828433E+01  0.20620982E+01
  0.23075673E+01  0.20108704E+01
  0.23322913E+01  0.19536121E+01
  0.23570153E+01  0.18959058E+01
  0.23817393E+01  0.18420869E+01
  0.24064632E+01  0.17927700E+01
  0.24311872E+01  0.17478686E+01
  0.24559112E+01  0.17078708E+01
  0.24806352E+01  0.16736102E+01
  0.25053591E+01  0.16460632E+01
  0.25300831E+01  0.16262249E+01
  0.25548071E+01  0.16149861E+01
  0.25795311E+01  0.16130270E+01
  0.26042550E+01  0.16207738E+01
  0.26289790E+01  0.16384347E+01
  0.26537030E+01  0.16660741E+01
  0.26784270E+01  0.17036605E+01
  0.27031509E+01  0.17510416E+01
  0.27278749E+01  0.18078422E+01
  0.27525989E+01  0.18733175E+01
  0.27773229E+01  0.19462196E+01
  0.28020469E+01  0.20247308E+01
  0.28267708E+01  0.21065031E+01
  0.28514948E+01  0.21888143E+01
  0.28762188E+01  0.22688174E+01
  0.29009428E+01  0.23438160E+01
  0.29256667E+01  0.24114694E+01
  0.29503907E+01  0.24698329E+01
  0.29751147E+01  0.25171986E+01
  0.29998387E+01  0.25517951E+01
  0.30245626E+01  0.25715081E+01
  0.30492866E+01  0.25738446E+01
  0.30740106E+01  0.25563289E+01
  0.30990579E+01  0.26090596E+01
  0.31241051E+01  0.26665816E+01
  0.31491524E+01  0.27302378E+01
  0.31741996E+01  0.28006923E+01
  0.31992469E+01  0.28773671E+01
  0.32242942E+01  0.29582690E+01
  0.32493414E+01  0.30403265E+01
  0.32743887E+01  0.31201586E+01
  0.32994359E+01  0.31950298E+01
  0.33244832E+01  0.32636739E+01
  0.33495305E+01  0.33267010E+01
  0.33745777E+01  0.33864385E+01
  0.33996250E+01  0.34462606E+01
  0.34246722E+01  0.35096470E+01
  0.34497195E+01  0.35792860E+01
  0.34747668E+01  0.36564814E+01
  0.34998140E+01  0.37409813E+01
  0.35248613E+01  0.38312044E+01
  0.35499085E+01  0.39247275E+01
  0.35749558E+01  0.40188425E+01
  0.36000031E+01  0.41110114E+01
  0.36250503E+01  0.41991282E+01
  0.36500976E+01  0.42816076E+01
  0.36751448E+01  0.43573983E+01
  0.37001921E+01  0.44260093E+01
  0.37252393E+01  0.44875686E+01
  0.37502866E+01  0.45428483E+01
  0.37753339E+01  0.45931739E+01
  0.38003811E+01  0.46401798E+01
  0.38254284E+01  0.46854609E+01
  0.38504756E+01  0.47302198E+01
  0.38755229E+01  0.47750122E+01
  0.39005702E+01  0.48196578E+01
  0.39256174E+01  0.48633298E+01
  0.39506647E+01  0.49047934E+01
  0.39757119E+01  0.49427295E+01
  0.40007592E+01  0.49760622E+01
  0.40258065E+01  0.50042106E+01
  0.40508537E+01  0.50272050E+01
  0.40759010E+01  0.50456398E+01
  0.41009482E+01  0.50604819E+01
  0.41259955E+01  0.50727918E+01
  0.41510428E+01  0.50834492E+01
  0.41760900E+01  0.50929693E+01
  0.42011373E+01  0.51014602E+01
  0.42261845E+01  0.51087122E+01
  0.42512318E+01  0.51143622E+01
  0.42762791E+01  0.51179589E+01
  0.43013263E+01  0.51147459E+01
  
  0.00000000E+00  0.71610653E+01
  0.25052477E-01  0.71666496E+01
  0.50104955E-01  0.71827134E+01
  0.75157432E-01  0.72074759E+01
  0.10020991E+00  0.72382943E+01
  0.12526239E+00  0.72721136E+01
  0.15031486E+00  0.73059929E+01
  0.17536734E+00  0.73375669E+01
  0.20041982E+00  0.73653237E+01
  0.22547230E+00  0.73886800E+01
  0.25052477E+00  0.74079243E+01
  0.27557725E+00  0.74241072E+01
  0.30062973E+00  0.74389046E+01
  0.32568221E+00  0.74544268E+01
  0.35073468E+00  0.74729465E+01
  0.37578716E+00  0.74965605E+01
  0.40083964E+00  0.75268453E+01
  0.42589212E+00  0.75645814E+01
  0.45094459E+00  0.76096091E+01
  0.47599707E+00  0.76608515E+01
  0.50104955E+00  0.77165183E+01
  0.52610203E+00  0.77744664E+01
  0.55115450E+00  0.78326369E+01
  0.57620698E+00  0.78894473E+01
  0.60125946E+00  0.79440160E+01
  0.62631194E+00  0.79961604E+01
  0.65136441E+00  0.80461985E+01
  0.67641689E+00  0.80946477E+01
  0.70146937E+00  0.81419177E+01
  0.72652184E+00  0.81880656E+01
